genome_accession,protein_id,category,raw_knn_distance,evt_novelty_score,is_positive
RS_GCF_001545115.1,NZ_FCNU01000029.1_2,dark_negative,0.013437036775394063,0.0,False
GB_GCA_018435605.1,JAHDNF010000006.1_48,dark_negative,0.010657611592656758,0.0,False
GB_GCA_015485525.1,WFTM01000061.1_1,dark_negative,0.039483791349341525,0.9768248741558497,False
RS_GCF_001542625.1,NZ_CP016279.1_4083,dark_negative,0.027745155438133752,0.0,False
RS_GCF_900079095.1,NZ_FKIP01000475.1_4,dark_negative,0.030037863379396977,0.9057554081424599,False
GB_GCA_002387725.1,DGKK01000033.1_7,dark_negative,0.03624856739067628,0.9633117974531772,False
GB_GCA_002714785.1,PAYP01000041.1_5,dark_negative,0.029958803170237712,0.9045621775495548,False
RS_GCF_002993335.1,NZ_PVNS01000014.1_24,dark_negative,0.009720051214113668,0.0,False
GB_GCA_009619095.1,WJOT01000086.1_10,dark_negative,0.01725719414403497,0.0,False
GB_GCA_018052455.1,JAGPNE010000009.1_12,dark_negative,0.024634086133113808,0.0,False
GB_GCA_003136635.1,PLFD01000034.1_22,dark_negative,0.019982204254105407,0.0,False
GB_GCA_017467335.1,JAFTSJ010000010.1_40,dark_negative,0.017789182601259345,0.0,False
GB_GCA_905213875.1,CAJMJN010000009.1_34,dark_negative,0.023100549195173414,0.0,False
GB_GCA_018304445.1,JAGVWD010000026.1_4,dark_negative,0.021194300453793835,0.0,False
RS_GCF_001005295.1,NZ_LBMK01000003.1_388,dark_negative,0.03727388440574664,0.9683527792895616,False
GB_GCA_003574845.1,NDHY01000002.1_111,dark_negative,0.021059686326623316,0.0,False
RS_GCF_014696925.1,NZ_JACJQY010000005.1_161,dark_negative,0.022086691549742986,0.0,False
GB_GCA_012719415.1,JAAYAK010000015.1_15,dark_negative,0.012476603828832634,0.0,False
GB_GCA_001803565.1,MHDQ01000195.1_6,dark_negative,0.02778390401656915,0.0,False
RS_GCF_003992615.1,NZ_RZMY01000006.1_256,dark_negative,0.02275647519531917,0.0,False
RS_GCF_014656295.1,NZ_BNCD01000012.1_64,dark_negative,0.02684643471646412,0.0,False
GB_GCA_000739515.1,DF820455.1_1140,dark_negative,0.01965624792711117,0.0,False
GB_GCA_002414385.1,DHZH01000006.1_327,dark_negative,0.03817074705984723,0.9721433795066211,False
GB_GCA_003220435.1,QHSL01000071.1_56,dark_negative,0.022041119936197884,0.0,False
RS_GCF_900290275.1,NZ_LT985327.1_26,dark_negative,0.0442690123687419,0.9878305072073656,False
GB_GCA_003135055.1,PLDF01000311.1_6,dark_negative,0.022138340675546053,0.0,False
RS_GCF_000212395.1,NC_015499.1_1287,dark_negative,0.015214851655401252,0.0,False
GB_GCA_902573385.1,CACGJS010000027.1_14,dark_negative,0.0296637583455992,0.0,False
RS_GCF_900098745.1,NZ_FQTT01000010.1_206,dark_negative,0.025058280681708102,0.0,False
GB_GCA_018830205.1,JAHJSX010000109.1_9,dark_negative,0.03974662347828317,0.9776541733457053,False
GB_GCA_003646025.1,QNDR01000010.1_35,dark_negative,0.017066841051854954,0.0,False
GB_GCA_016196885.1,JACPWU010000011.1_41,dark_negative,0.02046093960338081,0.0,False
GB_GCA_016713535.1,JADJOY010000032.1_86,dark_negative,0.11927155713470938,0.999987612243302,False
GB_GCA_007136595.1,SLGQ01000166.1_1,dark_negative,0.012838683421110508,0.0,False
GB_GCA_016929035.1,JAFGJP010000043.1_16,dark_negative,0.01798038239302576,0.0,False
GB_GCA_011047215.1,DSNQ01000025.1_19,dark_negative,0.03257492144463149,0.9365622046198998,False
RS_GCF_000243455.1,NZ_AGJL01000049.1_17,dark_negative,0.019745642831388556,0.0,False
GB_GCA_902781895.1,CACZLA010000005.1_40,dark_negative,0.017516723161025392,0.0,False
GB_GCA_017613855.1,JAGACY010000427.1_5,dark_negative,0.03216929382261234,0.9324857624433501,False
RS_GCF_014656295.1,NZ_BNCD01000006.1_147,dark_negative,0.09290464810247953,0.9999138283217225,False
GB_GCA_011331305.1,DSSC01000006.1_15,dark_negative,0.017916069881785936,0.0,False
GB_GCA_014360585.1,JACIXG010000032.1_33,dark_negative,0.021828928169089868,0.0,False
GB_GCA_002070295.1,MWCZ01000021.1_18,dark_negative,0.01487172246547347,0.0,False
RS_GCF_001547735.1,NZ_AP013035.1_900,dark_negative,0.01266870880344626,0.0,False
GB_GCA_005777235.1,SXND01000030.1_3,dark_negative,0.034037773563857496,0.9491683047221449,False
RS_GCF_018131225.1,NZ_JAFCMM010000006.1_341,dark_negative,0.03650600282338353,0.9646553976232634,False
GB_GCA_016931415.1,JAFGEW010000028.1_15,dark_negative,0.021734639299083248,0.0,False
RS_GCF_005217565.1,NZ_SJCO01000001.1_252,dark_negative,0.024512739529732885,0.0,False
GB_GCA_003551625.1,PUNC01000162.1_12,dark_negative,0.018196414637329027,0.0,False
GB_GCA_903875225.1,CAIQVJ010000006.1_100,dark_negative,0.027507871743748868,0.0,False
GB_GCA_000224475.1,CP002988.1_2457,dark_negative,0.016845548313777638,0.0,False
RS_GCF_001545115.1,NZ_FCNU01000022.1_208,dark_negative,0.019243799593478005,0.0,False
RS_GCF_009864005.1,NZ_WEZQ01000005.1_357,dark_negative,0.04453321368954347,0.9882422956647934,False
GB_GCA_003663585.1,QMTU01000147.1_3,dark_negative,0.02476032464117032,0.0,False
GB_GCA_016783345.1,JADHWT010000012.1_11,dark_negative,0.02470538734466905,0.0,False
GB_GCA_903915615.1,CAIWTR010000091.1_1,dark_negative,0.025624873930914217,0.0,False
GB_GCA_007132505.1,SLOM01000104.1_5,dark_negative,0.012719138616012681,0.0,False
GB_GCA_018814265.1,JAHIZU010000213.1_8,dark_negative,0.01844028777086675,0.0,False
GB_GCA_016928495.1,JAFGKQ010000104.1_1,dark_negative,0.03204141929149682,0.9311417636555113,False
GB_GCA_011040895.1,DREG01000350.1_3,dark_negative,0.014457196681506601,0.0,False
GB_GCA_000814665.1,JWIH01000018.1_212,dark_negative,0.020748554375614882,0.0,False
GB_GCA_017470485.1,JAFUYQ010000021.1_10,dark_negative,0.01724573040508227,0.0,False
RS_GCF_900582195.1,NZ_UTHA01000210.1_79,dark_negative,0.036233369975802635,0.9632307468450981,False
RS_GCF_014656295.1,NZ_BNCD01000001.1_58,dark_negative,0.05355715678851521,0.9961324849200137,False
RS_GCF_002224125.1,NZ_NCSM01000001.1_150,dark_negative,0.019729880545363798,0.0,False
RS_GCF_001612615.1,NZ_BDAU01000040.1_39,dark_negative,0.029155063581076047,0.0,False
GB_GCA_017467335.1,JAFTSJ010000006.1_69,dark_negative,0.023900328478721866,0.0,False
RS_GCF_016786325.1,NZ_JADWYU010000137.1_71,dark_negative,0.04889686167610093,0.9932339678777734,False
GB_GCA_002422125.1,DITF01000009.1_23,dark_negative,0.0133306494244519,0.0,False
GB_GCA_017427645.1,JAFRSI010000071.1_2,dark_negative,0.012216042015142037,0.0,False
GB_GCA_003554345.1,PWGE01000097.1_6,dark_negative,0.021586201852470722,0.0,False
GB_GCA_015520145.1,WAQR01000059.1_1,dark_negative,0.02204358039816101,0.0,False
RS_GCF_016786325.1,NZ_JADWYU010000210.1_9,dark_negative,0.01563445534545115,0.0,False
GB_GCA_004558035.1,SFEJ01000023.1_18,dark_negative,0.0247454065398502,0.0,False
GB_GCA_005880055.1,VBJS01000255.1_1,dark_negative,0.01755600088096897,0.0,False
RS_GCF_018131225.1,NZ_JAFCMM010000001.1_857,dark_negative,0.07606191110267438,0.999628543885645,False
GB_GCA_000739515.1,DF820457.1_675,dark_negative,0.015400279104289483,0.0,False
GB_GCA_016196885.1,JACPWU010000019.1_6,dark_negative,0.01934552144055539,0.0,False
GB_GCA_900317285.1,ONGA01000004.1_37,dark_negative,0.022383221979326174,0.0,False
GB_GCA_014376325.1,JACMRP010000386.1_7,dark_negative,0.017451450632960552,0.0,False
GB_GCA_012520995.1,JAAYNI010000055.1_6,dark_negative,0.01860141858053107,0.0,False
GB_GCA_903875225.1,CAIQVJ010000035.1_54,dark_negative,0.02562199319498303,0.0,False
GB_GCA_005777235.1,SXND01000189.1_7,dark_negative,0.024557276276301943,0.0,False
GB_GCA_009773495.1,WSXW01000037.1_28,dark_negative,0.0408057979501632,0.9806812104150543,False
GB_GCA_014728185.1,WJMB01000304.1_1,dark_negative,0.024826567648308782,0.0,False
GB_GCA_015485525.1,WFTM01000304.1_1,dark_negative,0.01956364599390028,0.0,False
GB_GCA_011364105.1,DTCJ01000050.1_1,dark_negative,0.017622917901939282,0.0,False
GB_GCA_013002995.1,JABDLO010000097.1_2,dark_negative,0.018209505079673716,0.0,False
GB_GCA_003209055.1,QCTB01000008.1_11,dark_negative,0.023601159250556992,0.0,False
GB_GCA_018812585.1,JAHJDJ010000245.1_1,dark_negative,0.009562132466470908,0.0,False
RS_GCF_001428865.1,NZ_LMIV01000001.1_1669,dark_negative,0.022645767853677258,0.0,False
GB_GCA_018333635.1,JAGXTL010000084.1_14,dark_negative,0.02042731093394683,0.0,False
GB_GCA_017538635.1,JAFYIM010000246.1_1,dark_negative,0.03198090250158545,0.9304955093815005,False
GB_GCA_903905455.1,CAIVGN010000055.1_22,dark_negative,0.02517729845432396,0.0,False
GB_GCA_007741475.1,CP036261.1_601,dark_negative,0.04289060624655487,0.9854089434565088,False
RS_GCF_900290275.1,NZ_LT985324.1_652,dark_negative,0.017040041169852103,0.0,False
GB_GCA_003646025.1,QNDR01000053.1_19,dark_negative,0.01738862021607761,0.0,False
GB_GCA_016713535.1,JADJOY010000002.1_3,dark_negative,0.039639460734901474,0.9773200446377587,False
GB_GCA_002686955.1,NYZA01000226.1_6,dark_negative,0.021164806248419165,0.0,False
RS_GCF_000224415.1,NZ_AFXQ01000009.1_29,dark_negative,0.01961784497102905,0.0,False
GB_GCA_016934335.1,JAFGTC010000186.1_1,dark_negative,0.025175392541265086,0.0,False
GB_GCA_016933595.1,JAFGAQ010000262.1_18,dark_negative,0.023307494855572153,0.0,False
RS_GCF_003258705.1,NZ_CP029480.1_1357,dark_negative,0.02801809870055657,0.0,False
RS_GCF_900290275.1,NZ_LT985323.1_152,dark_negative,0.013107990395252489,0.0,False
RS_GCF_900696045.1,NZ_LR216287.1_938,dark_negative,0.020241957758701423,0.0,False
GB_GCA_004376575.1,SOJN01000120.1_13,dark_negative,0.01921008745720325,0.0,False
GB_GCA_011525785.1,WYBT01000030.1_158,dark_negative,0.02438822375066648,0.0,False
GB_GCA_903907475.1,CAIVOB010000019.1_4,dark_negative,0.016337400693330763,0.0,False
GB_GCA_003554345.1,PWGE01000270.1_11,dark_negative,0.024269416448268487,0.0,False
GB_GCA_900555035.1,USJX01000034.1_13,dark_negative,0.015099700433116259,0.0,False
GB_GCA_017306015.1,JAFKJK010000010.1_46,dark_negative,0.024777676629116806,0.0,False
GB_GCA_016288775.1,JAEELG010000093.1_3,dark_negative,0.02670351412948351,0.0,False
GB_GCA_001790855.1,MGDH01000020.1_2,dark_negative,0.04178998587624596,0.9830946138813502,False
RS_GCF_003444775.1,NZ_CP021083.1_50,dark_negative,0.021534637497738495,0.0,False
RS_GCF_001542625.1,NZ_CP016279.1_7262,dark_negative,0.039460832631951104,0.9767508466092765,False
GB_GCA_015494185.1,WGBT01000278.1_11,dark_negative,0.019127496584385693,0.0,False
RS_GCF_002368095.1,NZ_AP018227.1_5388,dark_negative,0.03496095658643812,0.9556944014286801,False
GB_GCA_014384545.1,JACNFQ010000061.1_8,dark_negative,0.013227639165937744,0.0,False
GB_GCA_016713535.1,JADJOY010000023.1_229,dark_negative,0.02895967834569225,0.0,False
RS_GCF_001436505.1,NZ_AYYI01000029.1_6,dark_negative,0.026584014657173537,0.0,False
RS_GCF_001547735.1,NZ_AP013035.1_1730,dark_negative,0.024049052990243912,0.0,False
RS_GCF_009864005.1,NZ_WEZQ01000005.1_150,dark_negative,0.008831446437353663,0.0,False
GB_GCA_902615855.1,CACMQN010000002.1_43,dark_negative,0.014633032255985324,0.0,False
RS_GCF_900129375.1,NZ_FQVN01000001.1_350,dark_negative,0.030863721309568513,0.9172872514839944,False
GB_GCA_017468685.1,JAFUHT010000018.1_3,dark_negative,0.021020210945609973,0.0,False
GB_GCA_003166335.1,PMWA01000084.1_7,dark_negative,0.0206640375630213,0.0,False
GB_GCA_003599815.1,QZJZ01000056.1_17,dark_negative,0.01663063291706097,0.0,False
GB_GCA_012520995.1,JAAYNI010000080.1_87,dark_negative,0.015813115347445006,0.0,False
GB_GCA_013811975.1,JACCUF010000474.1_8,dark_negative,0.028433810360133528,0.0,False
GB_GCA_000814665.1,JWIH01000024.1_307,dark_negative,0.028845471324915318,0.0,False
GB_GCA_017848075.1,JAGALG010000106.1_12,dark_negative,0.012179697689713831,0.0,False
GB_GCA_016713535.1,JADJOY010000018.1_107,dark_negative,0.10116794187438338,0.999954917481957,False
GB_GCA_002422125.1,DITF01000016.1_4,dark_negative,0.021278340830776586,0.0,False
GB_GCA_015231885.1,JADGAT010000028.1_29,dark_negative,0.01878037039028081,0.0,False
GB_GCA_018052455.1,JAGPNE010000004.1_67,dark_negative,0.022082819387449115,0.0,False
GB_GCA_013178255.1,JABLWY010000001.1_224,dark_negative,0.013538869543249742,0.0,False
GB_GCA_001797815.1,MGQK01000107.1_4,dark_negative,0.015359835019531875,0.0,False
GB_GCA_017613855.1,JAGACY010000483.1_10,dark_negative,0.022722229892205226,0.0,False
GB_GCA_016928495.1,JAFGKQ010000087.1_2,dark_negative,0.026653767910363946,0.0,False
GB_GCA_015520145.1,WAQR01000278.1_9,dark_negative,0.016135305153462398,0.0,False
GB_GCA_902781895.1,CACZLA010000022.1_7,dark_negative,0.02136645370488498,0.0,False
GB_GCA_015487615.1,WFPJ01000077.1_39,dark_negative,0.01663642727510013,0.0,False
GB_GCA_016938275.1,JAFGUZ010000094.1_2,dark_negative,0.015715939132696623,0.0,False
GB_GCA_018970025.1,JAGWXF010000012.1_66,dark_negative,0.0237559561732844,0.0,False
RS_GCF_003010495.1,NZ_CP027570.1_456,dark_negative,0.016892910156393503,0.0,False
RS_GCF_001317345.1,NZ_JXCG01000003.1_88,dark_negative,0.02042170418574433,0.0,False
GB_GCA_005777235.1,SXND01000256.1_31,dark_negative,0.035425490928032974,0.9586260198805945,False
GB_GCA_012839755.1,DUMP01000001.1_53,dark_negative,0.036623590988622445,0.9652510788949014,False
GB_GCA_011380495.1,DRXT01000018.1_47,dark_negative,0.015035590723894687,0.0,False
GB_GCA_002714785.1,PAYP01000070.1_29,dark_negative,0.014954190211193952,0.0,False
GB_GCA_005777235.1,SXND01000109.1_1,dark_negative,0.030514443324751638,0.9126106483658918,False
GB_GCA_012517325.1,JAAYVF010000127.1_4,dark_negative,0.012142300934472916,0.0,False
GB_GCA_016281925.1,JAEEJP010000113.1_35,dark_negative,0.05021205077349975,0.9942397035790342,False
RS_GCF_014656295.1,NZ_BNCD01000018.1_114,dark_negative,0.061627268035205574,0.9984312627244764,False
RS_GCF_900217235.1,NZ_LT907975.1_3129,dark_negative,0.017368566688051534,0.0,False
GB_GCA_011388515.1,DRUE01000133.1_5,dark_negative,0.020982122227413892,0.0,False
GB_GCA_000739515.1,DF820456.1_12,dark_negative,0.01741462813546111,0.0,False
GB_GCA_003564155.1,PWOA01000001.1_1,dark_negative,0.024929011733448015,0.0,False
RS_GCF_001612615.1,NZ_BDAU01000015.1_22,dark_negative,0.034700422742622805,0.9539510371726747,False
GB_GCA_002371675.1,DFGE01000022.1_208,dark_negative,0.025837513680005097,0.0,False
GB_GCA_003598085.1,QZKU01000094.1_16,dark_negative,0.020213798338580703,0.0,False
GB_GCA_002878375.1,NIRF01000012.1_4,dark_negative,0.02694521067286798,0.0,False
RS_GCF_005217565.1,NZ_SJCO01000015.1_111,dark_negative,0.011502200366545734,0.0,False
GB_GCA_001304035.1,LJUD01000292.1_7,dark_negative,0.011263485905008952,0.0,False
RS_GCF_002352765.1,NZ_KZ293963.1_3768,dark_negative,0.015487709140805194,0.0,False
GB_GCA_002697225.1,NZUQ01000006.1_20,dark_negative,0.015461966952715655,0.0,False
GB_GCA_013425335.1,JACCLG010000047.1_9,dark_negative,0.024327994230208195,0.0,False
RS_GCF_000185805.1,NC_014926.1_775,dark_negative,0.016349685427168248,0.0,False
GB_GCA_003647755.1,QMNL01000092.1_2,dark_negative,0.012722511000167613,0.0,False
GB_GCA_017613855.1,JAGACY010000242.1_5,dark_negative,0.020955411969629977,0.0,False
GB_GCA_016713535.1,JADJOY010000051.1_1,dark_negative,0.019076328359211282,0.0,False
GB_GCA_014360495.1,JACIXR010000010.1_51,dark_negative,0.015594643331217416,0.0,False
GB_GCA_012839925.1,DUMJ01000016.1_14,dark_negative,0.028832660523800558,0.0,False
GB_GCA_003209055.1,QCTB01000029.1_8,dark_negative,0.016768837552944893,0.0,False
RS_GCF_016786325.1,NZ_JADWYU010000261.1_3,dark_negative,0.023522207327464885,0.0,False
RS_GCF_003992615.1,NZ_RZMY01000002.1_48,dark_negative,0.013400816338142829,0.0,False
GB_GCA_903875225.1,CAIQVJ010000050.1_9,dark_negative,0.018814733552982032,0.0,False
GB_GCA_000814665.1,JWIH01000010.1_125,dark_negative,0.019827335056084305,0.0,False
RS_GCF_000212395.1,NC_015499.1_298,dark_negative,0.01748955032423912,0.0,False
RS_GCF_001005295.1,NZ_LBMK01000001.1_215,dark_negative,0.04334740144667182,0.9862654375535727,False
GB_GCA_015487615.1,WFPJ01000095.1_16,dark_negative,0.019705277056417135,0.0,False
GB_GCA_003135055.1,PLDF01000288.1_12,dark_negative,0.02282118589488317,0.0,False
RS_GCF_001421565.1,NZ_LMKQ01000002.1_44,dark_negative,0.02689878593502044,0.0,False
GB_GCA_016178055.1,JACOUC010000066.1_39,dark_negative,0.02391440793890227,0.0,False
GB_GCA_002050035.1,MVCR01000011.1_5,dark_negative,0.01948686456128259,0.0,False
GB_GCA_013203085.1,JABMQX010000405.1_3,dark_negative,0.016184868177632438,0.0,False
GB_GCA_002327255.1,DCUM01000252.1_16,dark_negative,0.02337387993193567,0.0,False
RS_GCF_900142785.1,NZ_FRCD01000005.1_113,dark_negative,0.01681045103225931,0.0,False
GB_GCA_016278715.1,JADQBH010000042.1_37,dark_negative,0.021334119646597826,0.0,False
GB_GCA_009703925.1,WLFD01000177.1_3,dark_negative,0.025048707427915463,0.0,False
RS_GCF_002224125.1,NZ_NCSM01000012.1_127,dark_negative,0.033726322226557005,0.9467343406114037,False
GB_GCA_001873295.1,MNYW01000068.1_52,dark_negative,0.020609976442096188,0.0,False
GB_GCA_000494225.1,AWOA01000019.1_47,dark_negative,0.024175773086427543,0.0,False
RS_GCF_900696045.1,NZ_LR216287.1_796,dark_negative,0.026019605695769277,0.0,False
GB_GCA_016931355.1,JAFGEX010000031.1_3,dark_negative,0.03300785949928102,0.9406175487898067,False
GB_GCA_019239955.1,JAFAZD010000082.1_28,dark_negative,0.01420861269111392,0.0,False
RS_GCF_001719045.1,NZ_CP015423.1_4143,dark_negative,0.03465100845892992,0.9536119683935469,False
GB_GCA_007125075.1,SLDX01000013.1_17,dark_negative,0.01740587809534404,0.0,False
GB_GCA_002709385.1,PAQS01000004.1_9,dark_negative,0.023591410930208213,0.0,False
GB_GCA_001803565.1,MHDQ01000043.1_16,dark_negative,0.01936916960619296,0.0,False
RS_GCF_001262715.1,NZ_CP012328.1_77,dark_negative,0.02199672559484901,0.0,False
GB_GCA_900751785.1,CAADSM010000128.1_24,dark_negative,0.022472814238372295,0.0,False
GB_GCA_003230635.1,QIFF01000081.1_9,dark_negative,0.0177654706300834,0.0,False
GB_GCA_003447545.1,DLYX01000401.1_1,dark_negative,0.01762310612181046,0.0,False
GB_GCA_018725485.1,QLUP01000050.1_5,dark_negative,0.014254190668970346,0.0,False
RS_GCF_006716785.1,NZ_VFPQ01000001.1_2556,dark_negative,0.030335747551238766,0.9101065134086772,False
GB_GCA_003151665.1,PLYD01000122.1_51,dark_negative,0.024790887157051633,0.0,False
RS_GCF_002224125.1,NZ_NCSM01000010.1_46,dark_negative,0.04030167728320301,0.9793006178023511,False
GB_GCA_900539505.1,UQCL01000017.1_10,dark_negative,0.025272089500623374,0.0,False
GB_GCA_018812585.1,JAHJDJ010000307.1_5,dark_negative,0.014261769922059398,0.0,False
GB_GCA_007132505.1,SLOM01000023.1_1,dark_negative,0.011921657799578978,0.0,False
RS_GCF_000382385.1,NZ_KB908326.1_70,dark_negative,0.021353800922601973,0.0,False
GB_GCA_014360585.1,JACIXG010000105.1_9,dark_negative,0.02465982449436648,0.0,False
RS_GCF_900582195.1,NZ_UTHA01000014.1_48,dark_negative,0.01790757902499901,0.0,False
GB_GCA_903904735.1,CAIVDM010000239.1_3,dark_negative,0.0125254424530435,0.0,False
GB_GCA_016938275.1,JAFGUZ010000209.1_2,dark_negative,0.02910795452112943,0.0,False
GB_GCA_014523495.1,JAATVM010000031.1_5,dark_negative,0.010750133336495183,0.0,False
GB_GCA_016840385.1,JAEOSL010000044.1_2,dark_negative,0.012401415598766296,0.0,False
RS_GCF_014656295.1,NZ_BNCD01000002.1_549,dark_negative,0.041065335491822154,0.9813523489749426,False
GB_GCA_002337455.1,DDGC01000028.1_36,dark_negative,0.01928731497367119,0.0,False
GB_GCA_015487615.1,WFPJ01000006.1_2,dark_negative,0.02068939185209594,0.0,False
GB_GCA_902781895.1,CACZLA010000021.1_30,dark_negative,0.019827333564180295,0.0,False
GB_GCA_016713535.1,JADJOY010000041.1_34,dark_negative,0.03202452280030743,0.9309619928880932,False
GB_GCA_017650925.1,JAGCDY010000126.1_9,dark_negative,0.017651128544190476,0.0,False
RS_GCF_003258705.1,NZ_CP029480.1_174,dark_negative,0.022168862819973368,0.0,False
RS_GCF_016786325.1,NZ_JADWYU010000091.1_33,dark_negative,0.02488226451554909,0.0,False
GB_GCA_009619095.1,WJOT01000002.1_1,dark_negative,0.028732340391754773,0.0,False
GB_GCA_016932385.1,JAFGCY010000036.1_45,dark_negative,0.033876627948610336,0.9479245562337764,False
RS_GCF_002368095.1,NZ_AP018227.1_2117,dark_negative,0.02294522644153143,0.0,False
GB_GCA_002898015.1,BDTM01000079.1_2,dark_negative,0.013926056852847812,0.0,False
GB_GCA_016202645.1,JACQOF010000094.1_1,dark_negative,0.019181460922648642,0.0,False
GB_GCA_903859225.1,CAIOLV010000130.1_2,dark_negative,0.03387088514179164,0.9478796207495582,False
GB_GCA_003280295.1,QCFI01000039.1_14,dark_negative,0.01143119284550569,0.0,False
GB_GCA_016719645.1,JADJYS010000038.1_21,dark_negative,0.01918800581506861,0.0,False
GB_GCA_005788585.1,SYBY01000390.1_10,dark_negative,0.026629752896214,0.0,False
GB_GCA_016933595.1,JAFGAQ010000063.1_8,dark_negative,0.021851967956814444,0.0,False
GB_GCA_003646025.1,QNDR01000018.1_1,dark_negative,0.018879140059512568,0.0,False
RS_GCF_005217565.1,NZ_SJCO01000015.1_132,dark_negative,0.020684369243936573,0.0,False
GB_GCA_003135055.1,PLDF01000214.1_22,dark_negative,0.01578528089567527,0.0,False
RS_GCF_900079095.1,NZ_FKIP01000755.1_1,dark_negative,0.011489592239272761,0.0,False
GB_GCA_014728185.1,WJMB01000337.1_3,dark_negative,0.023438506499938137,0.0,False
GB_GCA_016931385.1,JAFGEV010000254.1_21,dark_negative,0.027419000990114573,0.0,False
GB_GCA_002482685.1,DLGL01000020.1_5,dark_negative,0.021031036912866063,0.0,False
GB_GCA_903888645.1,CAISUK010000669.1_12,dark_negative,0.021212237300901306,0.0,False
RS_GCF_003958645.1,NZ_RXLO01000017.1_49,dark_negative,0.024218936703192206,0.0,False
RS_GCF_900142785.1,NZ_FRCD01000007.1_142,dark_negative,0.023671712392181986,0.0,False
RS_GCF_900290275.1,NZ_LT985323.1_171,dark_negative,0.02414020996826064,0.0,False
GB_GCA_003222135.1,QHUM01000037.1_58,dark_negative,0.021368634275555975,0.0,False
GB_GCA_001798265.1,MGRR01000125.1_3,dark_negative,0.01813272872404841,0.0,False
RS_GCF_001561955.1,NZ_CP014223.1_921,dark_negative,0.01531444525934239,0.0,False
GB_GCA_009835325.1,VXWP01000085.1_6,dark_negative,0.020212429118627785,0.0,False
GB_GCA_011049115.1,DSCM01000129.1_23,dark_negative,0.021689385814230532,0.0,False
GB_GCA_002069765.1,MWBZ01000017.1_3,dark_negative,0.02518739234778299,0.0,False
GB_GCA_018435605.1,JAHDNF010000008.1_36,dark_negative,0.01565933556813829,0.0,False
GB_GCA_016192135.1,JACPUR010000019.1_144,dark_negative,0.02652712096570008,0.0,False
GB_GCA_016934335.1,JAFGTC010000198.1_12,dark_negative,0.021431947333624923,0.0,False
GB_GCA_012839925.1,DUMJ01000025.1_67,dark_negative,0.03248274257143798,0.9356601111055887,False
RS_GCF_900142785.1,NZ_FRCD01000004.1_165,dark_negative,0.020597236341775193,0.0,False
RS_GCF_000318095.2,NZ_KB290722.1_30,dark_negative,0.01470510033737632,0.0,False
RS_GCF_018614775.1,NZ_JAGGOF010000035.1_63,dark_negative,0.023724956045266733,0.0,False
RS_GCF_001428865.1,NZ_LMIV01000001.1_773,dark_negative,0.04103504769733207,0.9812753616722937,False
GB_GCA_016192885.1,JACPTH010000091.1_1,dark_negative,0.013145221443081468,0.0,False
GB_GCA_903875225.1,CAIQVJ010000119.1_3,dark_negative,0.03296619899571503,0.940239952492772,False
GB_GCA_003663585.1,QMTU01000200.1_2,dark_negative,0.02414220602688628,0.0,False
GB_GCA_903904735.1,CAIVDM010000128.1_1,dark_negative,0.014756685357570454,0.0,False
RS_GCF_003958645.1,NZ_RXLO01000009.1_219,dark_negative,0.012301940369289254,0.0,False
GB_GCA_016713535.1,JADJOY010000060.1_2,dark_negative,0.02574495493252409,0.0,False
GB_GCA_001778355.1,MFGS01000049.1_17,dark_negative,0.01810060052278877,0.0,False
GB_GCA_018969115.1,JAGWYZ010000034.1_25,dark_negative,0.05181834063214532,0.995251741271456,False
GB_GCA_007132905.1,SLNR01000133.1_1,dark_negative,0.04694388233779876,0.9913669944442997,False
GB_GCA_016192135.1,JACPUR010000002.1_3,dark_negative,0.01721106324020689,0.0,False
GB_GCA_012516115.1,JAAYXC010000277.1_8,dark_negative,0.02151497539403634,0.0,False
GB_GCA_007125075.1,SLDX01000029.1_12,dark_negative,0.027882826175525177,0.0,False
GB_GCA_016713535.1,JADJOY010000049.1_1,dark_negative,0.028818712463515084,0.0,False
GB_GCA_003647755.1,QMNL01000372.1_4,dark_negative,0.026646974365577426,0.0,False
RS_GCF_002993335.1,NZ_PVNS01000004.1_16,dark_negative,0.026348578812568746,0.0,False
RS_GCF_001542625.1,NZ_CP016279.1_1262,dark_negative,0.031190408998944607,0.9214139357126283,False
GB_GCA_903875225.1,CAIQVJ010000115.1_5,dark_negative,0.02064686713765047,0.0,False
GB_GCA_005788585.1,SYBY01000528.1_32,dark_negative,0.03362726343727127,0.9459336365756748,False
GB_GCA_013151915.1,JAADHJ010000019.1_25,dark_negative,0.01625518361006619,0.0,False
GB_GCA_002697225.1,NZUQ01000087.1_1,dark_negative,0.027327262049267907,0.0,False
GB_GCA_002084765.1,NBMB01000028.1_16,dark_negative,0.0200200529101943,0.0,False
GB_GCA_012728655.1,JAAYEQ010000072.1_15,dark_negative,0.012033660253381573,0.0,False
RS_GCF_000185805.1,NC_014917.1_47,dark_negative,0.017010314753199328,0.0,False
GB_GCA_017694495.1,JADIMU010000032.1_18,dark_negative,0.021949180491856724,0.0,False
RS_GCF_002368095.1,NZ_AP018227.1_2811,dark_negative,0.03501969328272453,0.9560773591810907,False
GB_GCA_002440765.1,DJVC01000111.1_47,dark_negative,0.02117430005932123,0.0,False
GB_GCA_903821905.1,CAIJMQ010000072.1_7,dark_negative,0.019952779678333855,0.0,False
