protein_id,novelty,pvalue,distance,is_positive,phylum,length_aa
MOCK_024535,0.29227257905561493,0.7077274209443851,0.5460932410399226,0,Bacillota,563
MOCK_014961,0.2922628968836134,0.7077371031163866,0.19907715645095775,0,Bacillota,582
MOCK_009794,0.2922619370084803,0.7077380629915198,0.36192886273629843,0,Bacteroidota,744
MOCK_014738,0.29225487657236077,0.7077451234276393,0.6263883079752242,1,Bacillota,815
MOCK_016221,0.2922328109564711,0.7077671890435289,0.6256610506786972,0,Bacillota,908
MOCK_002748,0.29222397206374656,0.7077760279362535,0.0,0,Thermoproteota,927
MOCK_005690,0.2922057870984465,0.7077942129015535,0.7975831478106103,0,Thermoproteota,816
MOCK_000158,0.2922027402020459,0.707797259797954,0.5614600781735077,0,Patescibacteria,533
MOCK_020471,0.2921958410775372,0.7078041589224628,0.07085684418596669,0,Pseudomonadota,392
MOCK_007933,0.2921706356048586,0.7078293643951414,0.29395779141273976,0,Actinomycetota,815
MOCK_024521,0.2921397331558723,0.7078602668441276,0.2995451933449701,0,Bacillota,870
MOCK_006491,0.2921116242082341,0.7078883757917659,0.007358109027541748,0,Patescibacteria,724
MOCK_021538,0.2921023884363404,0.7078976115636596,0.5496712564856299,0,Thermoproteota,1014
MOCK_016412,0.292083904850381,0.7079160951496191,0.5961606776804365,0,Patescibacteria,272
MOCK_022914,0.29207884257102373,0.7079211574289763,0.551800476525099,0,Bacteroidota,820
MOCK_017962,0.2920654473568753,0.7079345526431247,0.8260689190056143,0,Bacteroidota,156
MOCK_014933,0.29206453980136854,0.7079354601986314,0.6419481274936044,0,Actinomycetota,915
MOCK_008510,0.2920412475611746,0.7079587524388253,0.5399850248990123,0,Actinomycetota,995
MOCK_017957,0.29200270083143104,0.707997299168569,0.36786122625622025,0,Thermoproteota,446
MOCK_010012,0.2919933595159234,0.7080066404840766,0.0,0,Actinomycetota,590
MOCK_017671,0.2919510445385744,0.7080489554614255,0.08940502563956426,0,Bacteroidota,540
MOCK_016671,0.2919470657784712,0.7080529342215288,0.6624339938899588,0,Bacillota,166
MOCK_014165,0.2919428940962267,0.7080571059037732,0.25399425036570417,0,Actinomycetota,817
MOCK_010289,0.29193526567999645,0.7080647343200035,0.1256309519982477,0,Bacillota,117
MOCK_018136,0.29191407615785314,0.7080859238421469,0.41048130659491666,0,Patescibacteria,234
MOCK_010572,0.29184981419341505,0.708150185806585,0.34522182798200823,0,Bacillota,520
MOCK_007011,0.2918473326869052,0.7081526673130948,0.11384234234047494,0,Actinomycetota,450
MOCK_002931,0.2918287156746332,0.7081712843253668,0.4394392605162335,0,Actinomycetota,82
MOCK_008898,0.29178784684431147,0.7082121531556885,0.015902028296841786,0,Bacteroidota,86
MOCK_006104,0.29177828352873514,0.7082217164712649,0.30693399250087555,0,Patescibacteria,842
MOCK_005959,0.2917742643141312,0.7082257356858688,0.20681894916764737,0,Thermoproteota,302
MOCK_006196,0.2917541537032724,0.7082458462967276,0.3046758945154615,0,Actinomycetota,593
MOCK_015005,0.2916770812499305,0.7083229187500695,1.1133405448014702,0,Patescibacteria,683
MOCK_015611,0.2916253124239288,0.7083746875760712,0.0,0,Pseudomonadota,255
MOCK_008606,0.2916170627695793,0.7083829372304207,0.5166060025954652,1,Bacillota,355
MOCK_012368,0.29160054924063755,0.7083994507593625,0.5823044820075454,0,Patescibacteria,133
MOCK_009019,0.2915898045104593,0.7084101954895408,0.7023810288494818,0,Thermoproteota,245
MOCK_010468,0.2915829073363075,0.7084170926636926,0.16495880217079806,0,Pseudomonadota,1013
MOCK_005854,0.2915548935065661,0.7084451064934338,0.025699823444870318,0,Patescibacteria,400
MOCK_016343,0.29149969422299915,0.7085003057770008,0.1889249402717867,0,Thermoproteota,875
MOCK_015919,0.29147499696481977,0.7085250030351802,0.0,0,Thermoproteota,820
MOCK_000753,0.29147269094467154,0.7085273090553285,0.3720668005678203,0,Bacillota,489
MOCK_003862,0.29146424460426806,0.7085357553957319,0.15733107919123127,1,Thermoproteota,1007
MOCK_012033,0.2914456453461296,0.7085543546538704,0.5575901536458177,0,Bacteroidota,855
MOCK_018174,0.29144167672560384,0.7085583232743962,0.15163234984456295,0,Thermoproteota,520
MOCK_009213,0.29143883933039344,0.7085611606696065,0.3539191798746778,0,Bacteroidota,953
MOCK_024712,0.29139982124933916,0.7086001787506608,0.8509672685889739,0,Actinomycetota,431
MOCK_021742,0.2913860970541323,0.7086139029458677,0.718917321876966,0,Actinomycetota,147
MOCK_021030,0.2913834193662971,0.7086165806337029,0.0,1,Pseudomonadota,435
MOCK_020954,0.29136166304729005,0.70863833695271,0.602175205095558,1,Bacteroidota,282
MOCK_001096,0.29136127728165345,0.7086387227183466,0.40299453611553304,0,Bacillota,293
MOCK_003122,0.29135584029993483,0.7086441597000652,0.2505117181960689,0,Actinomycetota,872
MOCK_013248,0.29134806055492546,0.7086519394450745,0.0,0,Bacteroidota,834
MOCK_016989,0.2913446827219019,0.708655317278098,0.5848279964753361,1,Actinomycetota,967
MOCK_020356,0.2913343264529833,0.7086656735470167,0.7127679462814018,1,Actinomycetota,692
MOCK_001004,0.29133145178547715,0.7086685482145229,0.02389838608956052,0,Bacillota,570
MOCK_017659,0.2913045024760713,0.7086954975239287,0.4747379863909449,0,Patescibacteria,909
MOCK_011667,0.29128570818090577,0.7087142918190943,0.16410834652110665,0,Patescibacteria,123
MOCK_002995,0.29127848771212866,0.7087215122878714,0.0,0,Patescibacteria,710
MOCK_001629,0.29126518666880336,0.7087348133311966,1.1185561322266169,0,Actinomycetota,897
MOCK_010356,0.291244258294102,0.7087557417058981,0.4578099542282028,0,Patescibacteria,475
MOCK_008931,0.2912427779750045,0.7087572220249956,0.30288857459469937,0,Pseudomonadota,432
MOCK_009814,0.29122029981097186,0.7087797001890281,0.16714072631300292,0,Patescibacteria,970
MOCK_019762,0.29120895177938977,0.7087910482206102,0.0,1,Patescibacteria,451
MOCK_024892,0.2911904202019325,0.7088095797980676,0.3324452208249296,0,Pseudomonadota,248
MOCK_000377,0.2911236907601575,0.7088763092398425,0.9521550452451712,0,Thermoproteota,845
MOCK_012561,0.29112239175569316,0.7088776082443069,0.174625073533191,0,Thermoproteota,414
MOCK_003790,0.2911195465305269,0.708880453469473,0.43152280365209905,0,Thermoproteota,802
MOCK_022484,0.29111508739878533,0.7088849126012147,0.5636257392125545,0,Actinomycetota,422
MOCK_001609,0.2911127072018121,0.708887292798188,0.2704963841922594,0,Thermoproteota,935
MOCK_014445,0.29110091648821046,0.7088990835117895,0.13951781077212683,0,Actinomycetota,672
MOCK_009863,0.29109196967086076,0.7089080303291393,0.5191233795962721,0,Patescibacteria,761
MOCK_003856,0.2910739683182368,0.7089260316817632,1.0245079426438788,0,Pseudomonadota,966
MOCK_007012,0.2910231013512013,0.7089768986487988,0.0,1,Actinomycetota,776
MOCK_017414,0.29101427657405043,0.7089857234259496,0.8577815998229962,0,Thermoproteota,532
MOCK_019950,0.2909973619861809,0.709002638013819,0.2898841748336614,0,Bacteroidota,262
MOCK_011588,0.2909659514676472,0.7090340485323527,0.37532847578852063,0,Bacillota,966
MOCK_011777,0.29091104911997717,0.7090889508800229,0.48282548204223463,0,Actinomycetota,1009
MOCK_019201,0.2909091668777515,0.7090908331222485,0.0,0,Pseudomonadota,487
MOCK_001566,0.2909022966598117,0.7090977033401883,0.865098420131714,0,Bacteroidota,647
MOCK_019404,0.2908197702832149,0.7091802297167851,0.2169206353363961,0,Patescibacteria,541
MOCK_016791,0.2908047986044998,0.7091952013955002,0.12053789796011302,0,Actinomycetota,835
MOCK_012713,0.290769746394317,0.7092302536056829,0.07864540075472348,0,Thermoproteota,602
MOCK_021856,0.29075001871295425,0.7092499812870457,0.056718358751568415,0,Actinomycetota,607
MOCK_018553,0.2906784178881185,0.7093215821118815,0.30887389185273206,0,Pseudomonadota,894
MOCK_012188,0.29066192165531035,0.7093380783446896,0.3769892671450318,0,Pseudomonadota,109
MOCK_023975,0.29064655133495926,0.7093534486650408,0.2029817178493855,1,Bacteroidota,424
MOCK_012572,0.2905481658986393,0.7094518341013607,0.5484141533767833,0,Bacillota,577
MOCK_018642,0.2905156225440991,0.709484377455901,0.0,0,Bacillota,990
MOCK_019316,0.2904937867582107,0.7095062132417893,0.14243781410632536,1,Patescibacteria,555
MOCK_001709,0.2904679948402756,0.7095320051597245,0.48382269788832954,0,Pseudomonadota,524
MOCK_005893,0.29046627861693564,0.7095337213830644,0.04565232358470514,0,Bacillota,125
MOCK_021317,0.29045212281097954,0.7095478771890205,0.0,0,Bacillota,459
MOCK_020177,0.29043727684049775,0.7095627231595023,0.0,0,Bacillota,84
MOCK_011666,0.2904276585258845,0.7095723414741155,0.0,1,Bacteroidota,936
MOCK_003338,0.2904071333546789,0.7095928666453211,0.7600605910588475,0,Patescibacteria,154
MOCK_007212,0.29038821679465265,0.7096117832053473,0.0,0,Patescibacteria,899
MOCK_002926,0.29038532522552846,0.7096146747744716,0.8038849564650263,0,Patescibacteria,209
MOCK_020033,0.29038124846873126,0.7096187515312687,0.536550942480513,0,Pseudomonadota,772
MOCK_022375,0.290369879495224,0.7096301205047759,0.5679033375921918,0,Thermoproteota,661
MOCK_015621,0.2903533228722373,0.7096466771277627,0.1320428160118353,0,Thermoproteota,406
MOCK_007694,0.2903429118353232,0.7096570881646769,0.5714791991975698,0,Actinomycetota,391
MOCK_005935,0.2903150460280394,0.7096849539719605,0.30001441345841445,0,Patescibacteria,415
MOCK_009815,0.2903099099907581,0.7096900900092419,0.5344116728951365,0,Patescibacteria,239
MOCK_003623,0.2902948709239048,0.7097051290760952,0.8707095190454336,0,Bacillota,467
MOCK_022902,0.29028966297371767,0.7097103370262823,0.6059366170898643,0,Actinomycetota,577
MOCK_001882,0.29028464247902447,0.7097153575209756,0.5362542721854955,1,Pseudomonadota,591
MOCK_024293,0.29026914340689214,0.7097308565931079,0.2190772571212029,0,Pseudomonadota,729
MOCK_017612,0.2902401046295325,0.7097598953704676,0.36847008380424273,0,Bacteroidota,140
MOCK_001888,0.29023702002693913,0.7097629799730609,0.4966478103618225,0,Patescibacteria,454
MOCK_005879,0.29023184062182306,0.7097681593781769,0.6351866388702032,0,Pseudomonadota,873
MOCK_013161,0.2902160842352344,0.7097839157647656,0.0,0,Thermoproteota,336
MOCK_010586,0.29019654593361693,0.7098034540663831,0.43455333335304414,0,Actinomycetota,626
MOCK_009799,0.29018718543065536,0.7098128145693446,0.1913761873607303,0,Pseudomonadota,977
MOCK_012846,0.2901437736657334,0.7098562263342666,0.29656117992629377,0,Pseudomonadota,675
MOCK_021362,0.2901274538502942,0.7098725461497057,0.38566272008031627,0,Pseudomonadota,234
MOCK_006033,0.2901203016485354,0.7098796983514646,0.3106978757279741,0,Actinomycetota,154
MOCK_013916,0.290118912063104,0.709881087936896,0.4342103667631838,0,Patescibacteria,593
MOCK_002126,0.29007284595050303,0.7099271540494969,0.024607300902001472,0,Bacteroidota,85
MOCK_019152,0.2900598443697572,0.7099401556302428,0.0,0,Bacillota,703
MOCK_015807,0.2900561333354261,0.7099438666645739,0.0,0,Actinomycetota,743
MOCK_005399,0.29005602125001256,0.7099439787499875,1.2096905145653618,0,Actinomycetota,811
MOCK_022361,0.2900460229677588,0.7099539770322412,0.0,0,Patescibacteria,862
MOCK_013824,0.29003019302019123,0.7099698069798088,0.6876531517845372,0,Actinomycetota,403
MOCK_001089,0.29003011577186555,0.7099698842281345,0.20829724523062,0,Thermoproteota,194
MOCK_019483,0.2900115977663598,0.7099884022336402,0.0,0,Bacillota,768
MOCK_016582,0.2899681514208282,0.7100318485791718,0.07695035964596283,0,Bacillota,279
MOCK_013632,0.289949529368915,0.7100504706310851,0.7650861115110884,0,Pseudomonadota,324
MOCK_021064,0.2899468754942517,0.7100531245057483,0.0,0,Thermoproteota,560
MOCK_005784,0.2899336058484806,0.7100663941515194,0.8712429364871999,0,Patescibacteria,323
MOCK_021725,0.28990821526140576,0.7100917847385942,0.8104044875912498,0,Patescibacteria,397
MOCK_016833,0.2899032298696746,0.7100967701303253,0.7325506468847327,0,Actinomycetota,682
MOCK_017775,0.2898897438119745,0.7101102561880255,0.3497204848723848,0,Thermoproteota,539
MOCK_003532,0.2898838415973965,0.7101161584026034,0.28658323943446185,0,Pseudomonadota,682
MOCK_011359,0.2898607345138933,0.7101392654861067,0.31248273085305084,1,Actinomycetota,910
MOCK_016948,0.2897822079737305,0.7102177920262696,0.0,0,Patescibacteria,706
MOCK_005891,0.28978020636345814,0.7102197936365419,0.4589644083812223,0,Pseudomonadota,838
MOCK_012767,0.289774230577064,0.710225769422936,0.0,0,Bacillota,451
MOCK_013628,0.28976900982571935,0.7102309901742807,0.1331410512257587,0,Bacteroidota,302
MOCK_023029,0.2897659640660007,0.7102340359339994,0.0,0,Thermoproteota,214
MOCK_018033,0.2897511402253593,0.7102488597746407,0.721575800522956,0,Thermoproteota,630
MOCK_013661,0.28972514895452467,0.7102748510454753,0.5998023560947463,0,Bacteroidota,200
MOCK_003957,0.28971582769302145,0.7102841723069786,0.203843039252394,0,Bacillota,200
MOCK_024791,0.2897094178807857,0.7102905821192143,0.3231805331494561,0,Thermoproteota,491
MOCK_019487,0.28969694048286443,0.7103030595171356,0.1483413052249185,0,Bacillota,844
MOCK_024398,0.2896727120649063,0.7103272879350937,0.923434131416404,0,Bacteroidota,846
MOCK_020589,0.2896613658731005,0.7103386341268996,0.23607726023800565,0,Actinomycetota,993
MOCK_007651,0.2896377271983584,0.7103622728016417,0.0,0,Actinomycetota,421
MOCK_013395,0.2896373244924723,0.7103626755075276,0.5545614425367784,0,Bacillota,225
MOCK_021657,0.28962720989774104,0.710372790102259,1.220588602121338,0,Pseudomonadota,768
MOCK_008343,0.28960492904118956,0.7103950709588105,0.20163941914059086,0,Bacteroidota,249
MOCK_012439,0.28954485101844574,0.7104551489815543,0.0,0,Bacillota,354
MOCK_001605,0.28949594961010555,0.7105040503898945,0.2641566981375092,0,Bacillota,284
MOCK_007356,0.2894932505441935,0.7105067494558065,0.6674792771715761,0,Actinomycetota,648
MOCK_023064,0.2894897642105293,0.7105102357894707,0.0,0,Pseudomonadota,90
MOCK_008579,0.28948769009814906,0.7105123099018509,0.36513673149750664,0,Thermoproteota,533
MOCK_017054,0.28947103490671455,0.7105289650932854,0.01986796092033899,1,Actinomycetota,274
MOCK_005019,0.28944609897175466,0.7105539010282453,0.4956752946712373,0,Bacillota,672
MOCK_001290,0.28942672852527135,0.7105732714747286,0.49741906892494736,0,Actinomycetota,378
MOCK_000330,0.2894150303726988,0.7105849696273012,0.2639301718191203,0,Patescibacteria,315
MOCK_019816,0.289371790291837,0.710628209708163,0.1465828736263371,0,Pseudomonadota,385
MOCK_005950,0.2893697210449617,0.7106302789550383,0.0,0,Actinomycetota,985
MOCK_021562,0.2893434695719016,0.7106565304280984,1.198098888253472,0,Actinomycetota,404
MOCK_021476,0.28932983213317015,0.7106701678668299,0.0,1,Bacillota,429
MOCK_000680,0.28931778586228674,0.7106822141377133,0.5313740685111543,0,Bacteroidota,720
MOCK_002598,0.28929735380441335,0.7107026461955867,0.0,0,Bacillota,303
MOCK_014826,0.28928525617688183,0.7107147438231182,0.19118314220768717,0,Thermoproteota,613
MOCK_024935,0.2892826008957222,0.7107173991042778,0.0,0,Bacillota,101
MOCK_000007,0.28928009119720827,0.7107199088027918,0.0,0,Bacteroidota,108
MOCK_012434,0.28923546725458743,0.7107645327454126,0.23726691313678056,0,Actinomycetota,992
MOCK_019637,0.28921832491028376,0.7107816750897162,0.2569275545731396,0,Thermoproteota,474
MOCK_023867,0.28920029115958945,0.7107997088404105,0.16585687413366576,0,Actinomycetota,356
MOCK_012117,0.2891403946953693,0.7108596053046308,0.18194747004293532,0,Actinomycetota,542
MOCK_010992,0.28907716474633216,0.7109228352536678,0.23079313109236693,0,Thermoproteota,388
MOCK_003747,0.2890374570972485,0.7109625429027515,0.07321221987014509,0,Pseudomonadota,237
MOCK_024203,0.28903687714970955,0.7109631228502904,0.18816864760379903,0,Bacillota,195
MOCK_013088,0.2889921135583995,0.7110078864416005,0.4235837712942775,0,Actinomycetota,705
MOCK_008732,0.2889846796687677,0.7110153203312324,0.587979054544019,0,Patescibacteria,154
MOCK_007196,0.28897807808600046,0.7110219219139995,0.5173117778980385,0,Bacteroidota,336
MOCK_002677,0.2889613592350961,0.7110386407649039,0.6294365882546349,0,Thermoproteota,921
MOCK_012290,0.28895709036171235,0.7110429096382876,0.0,0,Thermoproteota,703
MOCK_023006,0.28893333420513273,0.7110666657948672,0.28510130590559896,0,Patescibacteria,772
MOCK_002675,0.2888537053375815,0.7111462946624185,1.04569783291991,1,Patescibacteria,247
MOCK_007152,0.28882987584611786,0.7111701241538821,0.0,0,Thermoproteota,450
MOCK_022606,0.2888158886821363,0.7111841113178636,0.0,0,Patescibacteria,98
MOCK_014170,0.28880702027320476,0.7111929797267953,0.5746963896415352,0,Patescibacteria,350
MOCK_006449,0.2887968717962058,0.7112031282037943,0.051694729724389515,0,Pseudomonadota,702
MOCK_011375,0.28879429194828266,0.7112057080517173,0.1299662516259636,0,Bacillota,264
MOCK_002218,0.28877436778896487,0.7112256322110351,0.9871270611496317,0,Pseudomonadota,381
MOCK_016586,0.28875249195060354,0.7112475080493965,0.02874018230614478,0,Thermoproteota,543
MOCK_009211,0.2887099376268895,0.7112900623731104,0.6818106645553039,0,Bacteroidota,943
MOCK_022276,0.28870896806832236,0.7112910319316776,0.0,0,Actinomycetota,590
MOCK_009842,0.2887071304214207,0.7112928695785793,0.5785055181940539,0,Actinomycetota,466
MOCK_019506,0.28869628456155344,0.7113037154384465,0.0,1,Bacillota,448
MOCK_015203,0.288691074213549,0.711308925786451,0.37532307550338906,0,Bacillota,420
MOCK_018049,0.28864921170862706,0.711350788291373,0.5762873031857771,0,Bacillota,148
MOCK_002505,0.28864148833986136,0.7113585116601386,0.36653435755260366,1,Bacteroidota,408
MOCK_006727,0.2886102307723756,0.7113897692276244,0.49355977397402306,0,Patescibacteria,927
MOCK_016232,0.28860295400655406,0.711397045993446,0.030869879419979263,0,Pseudomonadota,877
MOCK_015420,0.2886019913443335,0.7113980086556665,0.0,0,Pseudomonadota,577
MOCK_006594,0.2885535227302583,0.7114464772697418,0.583998505261835,0,Bacillota,512
MOCK_008526,0.28851372670087877,0.7114862732991212,0.5234650911233182,0,Bacillota,739
MOCK_005234,0.2885135548370248,0.7114864451629752,0.03383524772015306,0,Bacteroidota,777
MOCK_009058,0.2885116655040546,0.7114883344959454,0.9034371935378925,0,Thermoproteota,715
MOCK_024860,0.2885003525302715,0.7114996474697285,0.355044363431547,0,Actinomycetota,115
MOCK_016551,0.2884635967481804,0.7115364032518197,0.7660658304364865,0,Pseudomonadota,1010
MOCK_014813,0.2884316253353162,0.7115683746646838,0.2555268011845664,0,Actinomycetota,931
MOCK_014835,0.2884102109696446,0.7115897890303554,0.6241038070334419,0,Bacteroidota,343
MOCK_024302,0.28839532894151837,0.7116046710584816,0.3476597293050939,0,Bacillota,915
MOCK_016927,0.2883938921804829,0.711606107819517,0.13391969289263395,0,Bacteroidota,602
MOCK_013848,0.28837926404024145,0.7116207359597586,0.0,0,Patescibacteria,723
MOCK_000216,0.2883478557864638,0.7116521442135362,0.5045193707932372,0,Actinomycetota,242
MOCK_009413,0.2883087149570805,0.7116912850429196,0.14527812865004122,0,Actinomycetota,869
MOCK_005346,0.2882628239308429,0.7117371760691571,0.0,0,Bacteroidota,170
MOCK_006131,0.28826212165506304,0.711737878344937,0.3457303196499689,0,Thermoproteota,589
MOCK_012343,0.28821961959206066,0.7117803804079393,0.33850917377309125,0,Patescibacteria,860
MOCK_010982,0.28819436885881095,0.7118056311411891,0.0,0,Thermoproteota,1013
MOCK_009944,0.2881429719938745,0.7118570280061255,0.08848002553040732,0,Patescibacteria,843
MOCK_004164,0.28813982061722065,0.7118601793827793,0.47729100978527994,0,Pseudomonadota,981
MOCK_003409,0.2881033366306745,0.7118966633693256,0.011441639021474215,0,Bacteroidota,542
MOCK_012820,0.28808775609129494,0.7119122439087051,0.012872586028797706,0,Thermoproteota,385
MOCK_013377,0.28807305589897064,0.7119269441010294,0.6015032579796122,0,Bacillota,124
MOCK_015528,0.28806281944563183,0.7119371805543682,0.0,0,Thermoproteota,233
MOCK_015471,0.2880352103385042,0.7119647896614958,0.0,0,Bacteroidota,947
MOCK_006617,0.2880301595500624,0.7119698404499376,0.0,0,Thermoproteota,126
MOCK_009565,0.2880091118697532,0.7119908881302468,0.0,0,Bacteroidota,133
MOCK_000574,0.28797541763631107,0.7120245823636889,0.0,0,Actinomycetota,210
MOCK_001142,0.28792279498039103,0.7120772050196089,0.26353209857162013,0,Pseudomonadota,583
MOCK_016255,0.2879083023840901,0.71209169761591,0.8925087571283783,1,Bacteroidota,830
MOCK_014439,0.28789934579351295,0.712100654206487,0.7509221477298148,0,Patescibacteria,120
MOCK_013606,0.2878893417399152,0.7121106582600848,0.11428482876378282,0,Bacillota,729
MOCK_009201,0.2878586888133585,0.7121413111866415,0.11846667423235543,0,Thermoproteota,533
MOCK_018394,0.2878479098163869,0.7121520901836131,0.2300213711676497,0,Bacillota,1018
MOCK_009083,0.28784563969069954,0.7121543603093005,0.37865550488693894,0,Patescibacteria,137
MOCK_019962,0.2878388226093182,0.7121611773906817,0.09735202194650444,0,Thermoproteota,1016
MOCK_009333,0.2878316414060936,0.7121683585939065,0.0,0,Pseudomonadota,1004
MOCK_007370,0.2878185804406266,0.7121814195593734,0.4355611806649563,0,Thermoproteota,713
MOCK_002094,0.2878001837976189,0.712199816202381,0.3448186907277384,1,Bacteroidota,669
MOCK_013046,0.2877983164654348,0.7122016835345653,0.5255087879119232,0,Pseudomonadota,235
MOCK_013454,0.2877745236855233,0.7122254763144766,0.0,0,Bacillota,885
MOCK_009268,0.28776618786270663,0.7122338121372933,0.24388404464748525,0,Bacillota,1012
MOCK_020733,0.2877447767474229,0.7122552232525772,0.29260081829212237,0,Patescibacteria,827
MOCK_022346,0.2877324780960937,0.7122675219039063,0.27948641868018403,0,Pseudomonadota,768
MOCK_024310,0.2877284447542572,0.7122715552457428,0.0,0,Bacteroidota,907
MOCK_005055,0.28768787829517856,0.7123121217048214,0.0,0,Actinomycetota,470
MOCK_013052,0.2876802716427701,0.7123197283572299,0.07572378693104748,0,Bacillota,980
MOCK_005156,0.28764818888090593,0.7123518111190941,0.21571403220338503,0,Bacteroidota,663
MOCK_011393,0.2876437177524338,0.7123562822475662,0.42028257662696644,0,Bacteroidota,767
MOCK_012822,0.28764103876029534,0.7123589612397047,0.1763294740267219,0,Patescibacteria,1020
MOCK_003584,0.2876301176757669,0.712369882324233,0.5008421155538507,0,Bacillota,683
MOCK_009012,0.2876165867762325,0.7123834132237675,1.079111308619268,0,Bacteroidota,221
MOCK_011444,0.2876089738223746,0.7123910261776254,0.5614842925326683,1,Actinomycetota,349
MOCK_013527,0.28760457125839883,0.7123954287416012,0.053981988840173106,0,Bacillota,706
MOCK_020859,0.2875712186044843,0.7124287813955157,0.678812002113446,0,Thermoproteota,342
MOCK_015211,0.2875465344260216,0.7124534655739784,0.6701160953089713,0,Bacillota,229
MOCK_021951,0.28752985858645785,0.7124701414135421,0.5296949203144323,0,Thermoproteota,222
MOCK_013051,0.28750063410150545,0.7124993658984946,0.3562958428533387,1,Bacillota,865
MOCK_020329,0.28749972947855756,0.7125002705214425,0.03175713282798137,0,Thermoproteota,558
MOCK_003513,0.28746491466168267,0.7125350853383173,0.3312221689832989,1,Bacillota,156
MOCK_013338,0.2874516853285641,0.712548314671436,0.7298599402980059,0,Actinomycetota,88
MOCK_014918,0.2874292534003017,0.7125707465996983,0.8452356709823623,0,Pseudomonadota,457
MOCK_019696,0.28739496304541917,0.7126050369545809,0.08914811097168959,0,Actinomycetota,234
MOCK_020520,0.2873671189027503,0.7126328810972498,0.0,0,Actinomycetota,607
MOCK_019922,0.28735483761481284,0.7126451623851872,0.1662103150670189,0,Thermoproteota,98
MOCK_000030,0.28731615436948904,0.7126838456305109,0.13243077400111664,1,Bacillota,703
MOCK_024498,0.2872603488087774,0.7127396511912226,0.11800815545154333,0,Patescibacteria,252
MOCK_007714,0.2872295243287864,0.7127704756712137,0.34699778411533017,1,Patescibacteria,370
MOCK_002445,0.287218458642182,0.712781541357818,0.29788093375773617,0,Thermoproteota,864
MOCK_013617,0.287213970226126,0.712786029773874,0.15567712662751815,1,Pseudomonadota,804
MOCK_015467,0.28720267577588027,0.7127973242241197,0.05919712203149066,0,Bacteroidota,743
MOCK_011025,0.28718195940476954,0.7128180405952305,0.11695699517141195,0,Patescibacteria,520
MOCK_010670,0.28718016365328825,0.7128198363467118,0.08298167334503254,0,Patescibacteria,291
MOCK_021634,0.28714513011650156,0.7128548698834984,0.9650006835811974,0,Bacillota,373
MOCK_011348,0.2871349076448016,0.7128650923551985,1.014903185832451,0,Thermoproteota,749
MOCK_000614,0.28711968772947466,0.7128803122705254,0.01694486208819862,0,Patescibacteria,477
MOCK_011032,0.2871117005400803,0.7128882994599197,0.0,0,Patescibacteria,143
MOCK_000566,0.28710138869921925,0.7128986113007807,0.6972916575007106,0,Patescibacteria,766
MOCK_021911,0.2870823383088866,0.7129176616911135,0.7536074508810512,0,Actinomycetota,201
MOCK_022978,0.2870804465251431,0.7129195534748569,0.22565210594236718,1,Pseudomonadota,936
MOCK_023614,0.2870654705939608,0.7129345294060392,0.04292841560560237,0,Patescibacteria,136
MOCK_001588,0.2870250333058067,0.7129749666941934,0.1493509140700387,0,Bacillota,668
MOCK_015390,0.28701645854693536,0.7129835414530646,0.2007555862987062,1,Actinomycetota,244
MOCK_018635,0.28699988139661387,0.7130001186033861,0.39640220044678715,0,Actinomycetota,710
MOCK_002340,0.28699633025261045,0.7130036697473896,0.46240601540877957,0,Bacteroidota,158
MOCK_023796,0.2869788002748311,0.713021199725169,0.0,0,Bacillota,609
MOCK_009519,0.28694172749107266,0.7130582725089274,0.0,0,Bacillota,233
MOCK_002248,0.28693218832142636,0.7130678116785736,0.593092205948913,0,Bacteroidota,531
MOCK_013305,0.28692353366536394,0.7130764663346361,0.5705004222007029,0,Bacillota,177
MOCK_017669,0.2868867974795389,0.7131132025204612,0.5219080449080935,0,Thermoproteota,634
MOCK_019814,0.28688443923470963,0.7131155607652904,0.4928436770165269,1,Pseudomonadota,563
MOCK_007720,0.2868783057491886,0.7131216942508114,0.0,1,Actinomycetota,739
MOCK_005941,0.2868178607147196,0.7131821392852804,0.0,0,Bacteroidota,496
MOCK_018864,0.2867886518456135,0.7132113481543865,0.42940883776536487,0,Thermoproteota,161
MOCK_013007,0.2867829183095125,0.7132170816904875,0.9154923800833842,0,Actinomycetota,871
MOCK_008737,0.2867700465217251,0.7132299534782749,0.0,0,Bacillota,245
MOCK_017480,0.28676505372002054,0.7132349462799794,0.0,0,Pseudomonadota,442
MOCK_008878,0.2867519410772185,0.7132480589227814,0.5641664704802717,0,Thermoproteota,404
MOCK_002668,0.28674608930405654,0.7132539106959435,0.8357687901276825,0,Bacillota,483
MOCK_014460,0.28669386977707817,0.7133061302229218,0.03072134755155681,0,Actinomycetota,86
MOCK_018814,0.2866892908983904,0.7133107091016095,0.892564977645008,0,Bacteroidota,580
MOCK_017373,0.286646667327634,0.713353332672366,0.2589512344558968,0,Bacteroidota,93
MOCK_003900,0.2866387880241076,0.7133612119758924,0.004321018785173769,0,Pseudomonadota,505
MOCK_019453,0.2866376508830117,0.7133623491169883,0.06347698647470529,0,Patescibacteria,222
MOCK_013330,0.28662252995057214,0.7133774700494279,0.32662821781586626,1,Bacillota,84
MOCK_013651,0.28661362001848195,0.7133863799815181,0.3066187012466672,0,Pseudomonadota,348
MOCK_012817,0.28660937603068026,0.7133906239693197,0.351883384116473,0,Pseudomonadota,728
