protein_id,is_positive,layer1_novelty,layer3_nonself_score,layer3_flag
JAHJDR010000127.1_1,False,0.926943190954184,0.0002,False
WLFD01000044.1_17,False,0.9715349355419483,0.0002,False
JAEOSL010000165.1_5,False,0.9648336447816906,0.0,False
JABDHD010000072.1_8,False,0.8523466643532576,0.0,False
JACPAV010000021.1_72,False,0.9215801795853779,0.0,False
PUNC01000195.1_3,False,0.9896091257866326,0.0002,False
JAGVWA010000011.1_17,False,0.8577253405049016,0.0,False
DSCM01000022.1_4,False,0.93140909735737,0.0,False
DDGC01000028.1_2,False,0.9226884429302983,0.0,False
MGDH01000022.1_89,False,0.6168994534571007,0.0,False
JACIXG010000012.1_18,False,0.9952762262950838,0.0002,False
RFHX01000139.1_11,False,0.8055868829704173,0.0,False
QMNP01000152.1_1,False,0.9463361808442872,0.0006,True
JAGOEH010000279.1_1,False,0.9760311919501093,0.0002,False
NZ_LMIV01000002.1_282,False,0.972594379587258,0.0,False
NZ_RXLO01000001.1_520,False,0.8881755877504989,0.0,False
JAFGCY010000058.1_38,False,0.9842540980145987,0.0004,False
QLTX01000084.1_4,False,0.8230242040426824,0.0002,False
JACOWJ010000011.1_57,False,0.9885146911141129,0.0004,False
PAYP01000052.1_19,False,0.8218096642665047,0.0,False
SLDX01000057.1_33,False,0.859547150169168,0.0,False
DHZH01000002.1_261,False,0.9628164184441884,0.0,False
JACOUC010000003.1_5,False,0.9231845065069353,0.0004,False
PWNJ01000230.1_6,False,0.9967667427116914,0.0,False
NZ_SGXC01000001.1_1255,False,0.8640582979092565,0.0002,False
MGDH01000010.1_35,False,0.9940523339577061,0.0,False
JACMRP010000362.1_2,False,0.8266678233712154,0.0,False
JACQOF010000132.1_9,False,0.999707440594979,0.0002,False
NZ_PJIN01000067.1_1,False,0.9970221547337611,0.0002,False
JAABRV010000025.1_6,False,0.9999121294001123,0.0,False
NZ_JADWYU010000142.1_64,False,0.9993095585255481,0.0002,False
CAJUHL010000079.1_7,False,0.9967909043393108,0.0,False
QLUP01000016.1_3,False,0.9899424107093115,0.0002,False
AWOA01000078.1_17,False,0.9619008613599295,0.0004,False
LDXN01000011.1_22,False,0.9934485903658462,0.0004,False
WLOP01000005.1_100,False,0.8208553830137937,0.0,False
DUMP01000069.1_13,False,0.9882769798689897,0.0002,False
JAGXTL010000029.1_69,False,0.9813194478907448,0.0002,False
DRXH01000171.1_2,False,0.735230328793268,0.0,False
NZ_BAEO01000029.1_118,False,0.8982389173245424,0.0,False
BMST01000013.1_100,False,0.9888486178003196,0.0004,False
JAEOSL010000001.1_113,False,0.6380671466990544,0.0,False
JAHIZU010000116.1_10,False,0.802377027847662,0.0,False
CAIQVJ010000103.1_98,False,0.6234059165437668,0.0,False
LMZT01000083.1_6,False,0.9924928761123352,0.0,False
JAGCPB010000048.1_18,False,0.9993074744739752,0.0002,False
NZ_RZMY01000003.1_155,False,0.9282118366207652,0.0,False
JAHIZU010000253.1_6,False,0.9577747736880943,0.0,False
LMZT01000147.1_66,False,0.9400435947492694,0.0006,True
SKQU01000140.1_10,False,0.9998453876361701,0.0006,True
JADGAT010000113.1_1,False,0.9785661258663532,0.0,False
LMZT01000117.1_17,False,0.7281165958185131,0.0002,False
DDGC01000005.1_68,False,0.9972392700900239,0.0,False
JAFMIT010000015.1_14,False,0.9921011433272561,0.0,False
JAERTH010000052.1_45,False,0.8156502125444608,0.0,False
NC_021031.1_2595,False,0.9999918298594661,0.001,True
DSWB01000705.1_2,False,0.8567710592521905,0.0006,True
AWOA01000005.1_11,False,0.936847528415944,0.0,False
NZ_BMLQ01000002.1_264,False,0.952289337641456,0.0,False
JAFYIM010000317.1_2,False,0.9785560560949486,0.0,False
CAIQVJ010000112.1_157,False,0.7504120759954889,0.0,False
DSWB01000426.1_1,False,0.991993548849833,0.0004,False
NZ_FQTT01000014.1_73,False,0.9998048588319952,0.0006,True
CP051243.1_617,False,0.9940996579984758,0.0,False
WRBD01000015.1_30,False,0.7557907521471329,0.0,False
QGUP01000486.1_8,False,0.9956045375322767,0.0008,True
MWBZ01000198.1_4,False,0.929721660151875,0.0,False
NZ_KB908338.1_17,False,0.9150209757113239,0.0,False
DIVR01000004.1_20,False,0.8580723518695237,0.0,False
JACRLM010000031.1_113,False,0.811399323327839,0.0,False
JAGOBX010000113.1_6,False,0.953484811235224,0.0004,False
QNDJ01000348.1_2,False,0.9766074353658968,0.0004,False
DSSB01000481.1_1,False,0.9246111490303822,0.0004,False
JAAOXU010000006.1_5,False,0.9708656546591641,0.0004,False
JACMRP010000237.1_2,False,0.9166594493331954,0.0002,False
JABIXH010000161.1_9,False,0.9098186733007552,0.0004,False
QZKI01000058.1_7,False,0.9420169208780425,0.0002,False
JAGCPB010000037.1_2,False,0.9446069563882747,0.0,False
DBPU01000113.1_18,False,0.9961235103232199,0.0,False
JAFGEW010000119.1_8,False,0.8988461872126312,0.0,False
DIFC01000003.1_18,False,0.9984746438838955,0.0008,True
VBAP01000145.1_5,False,0.9948775933857655,0.0002,False
LJUD01000005.1_15,False,0.960838227909087,0.0,False
JADJYS010000001.1_233,False,0.9172582049088034,0.0,False
SHYX01000002.1_88,False,0.9951807732229914,0.0,False
JADQBH010000133.1_15,False,0.9976213368435568,0.0004,False
JAFGTC010000040.1_15,False,0.9111573700172455,0.0,False
JAFGAQ010000387.1_6,False,0.8558167779994795,0.0,False
DSCM01000141.1_5,False,0.6898585928689165,0.0,False
NC_021031.1_3243,False,0.7184002776090918,0.0,False
JADHUQ010000036.1_12,False,0.9920002564661917,0.0006,True
JAFSWN010000201.1_13,False,0.9998800804321342,0.0004,False
USJX01000132.1_6,False,0.8290969029235707,0.0,False
JAFGIT010000279.1_7,False,0.9931548608817373,0.0004,False
PWGE01000017.1_1,False,0.9659379077322671,0.0,False
NZ_AP018227.1_1317,False,0.9873748656964129,0.0002,False
DIVR01000065.1_110,False,0.8458402012665914,0.0,False
WRMI01000112.1_7,False,0.9112161876031035,0.0,False
MWCZ01000642.1_2,False,0.998441568553865,0.0,False
JACPUC010000023.1_31,False,0.9291974317559514,0.0,False
PLYD01000134.1_17,False,0.9721670600481158,0.0004,False
DCAZ01000139.1_10,False,0.9973487237774703,0.0004,False
NZ_JACJQY010000049.1_16,False,0.9698482067351604,0.0002,False
NYZA01000139.1_10,False,0.9964226978354663,0.0004,False
NZ_AGJL01000045.1_2,False,0.9978176397628384,0.0,False
QJVW01000017.1_30,False,0.9109249914872819,0.0002,False
NZ_JABASS010000001.1_8,False,0.7889303374685521,0.0,False
QNDR01000062.1_8,False,0.986067713301665,0.0004,False
NZ_FKIP01000288.1_6,False,0.57482432549666,0.0,False
NZ_LBMK01000002.1_777,False,0.9896239757209812,0.0,False
VGIX01000025.1_20,False,0.8754229201006333,0.0002,False
PKTT01000021.1_16,False,0.9802450445058138,0.0002,False
JACCLG010000033.1_7,False,0.8229374512015268,0.0,False
JAFQXV010000002.1_20,False,0.9779387262484432,0.0002,False
NZ_AP018227.1_4807,False,0.5494057430380845,0.0,False
MGQK01000001.1_3,False,0.8244990023423268,0.0,False
PKTT01000006.1_86,False,0.9511351353991648,0.0002,False
JAEEJP010000102.1_24,False,0.9963001418252393,0.0006,True
CAJUIP010000017.1_49,False,0.986525158428318,0.0,False
JACRDZ010000009.1_2,False,0.8572048234579682,0.0,False
WJMB01000135.1_3,False,0.9441252856535347,0.0,False
NZ_BNCD01000003.1_287,False,0.99155387644028,0.0002,False
JABWCD010000037.1_19,False,0.8333477921401926,0.0,False
NZ_FKIP01000086.1_5,False,0.9617229799154127,0.0,False
NZ_CP016279.1_206,False,0.9985209361013417,0.0002,False
PWOD01000189.1_3,False,0.9928286650659881,0.0004,False
JAHJDR010000395.1_2,False,0.7482432549666002,0.0,False
SXND01000275.1_23,False,0.795263294872907,0.0,False
JAFCDI010000017.1_15,False,0.955018836547143,0.0004,False
NZ_AP014612.1_375,False,0.9762553187625954,0.0,False
MWCD01000002.1_5,False,0.6942829877678494,0.0,False
SLOM01000065.1_4,False,0.9863504683288464,0.0,False
VXWP01000028.1_14,False,0.9123149453594473,0.0002,False
JAFSWN010000138.1_1,False,0.9869244996091798,0.0,False
JAFGIQ010000246.1_8,False,0.9946083310779538,0.0006,True
JABWCD010000029.1_24,False,0.9918530008527555,0.0002,False
CACKFQ010000005.1_20,False,0.9597149020861017,0.0002,False
JAFUHT010000077.1_3,False,0.8945952979960093,0.0004,False
LIUI01000109.1_1,False,0.998735775643822,0.0002,False
JAAYNI010000010.1_14,False,0.9276490712881359,0.0,False
PMWA01000062.1_60,False,0.9326746949012489,0.0002,False
NC_014926.1_26,False,0.9995536254598865,0.0004,False
JAFGEW010000092.1_8,False,0.8867875422920101,0.0002,False
CAIQVJ010000087.1_26,False,0.7780862323241086,0.0,False
JAGCDY010000034.1_3,False,0.9887628662792023,0.0,False
NZ_AP018227.1_4285,False,0.999925348394696,0.0004,False
NC_018649.1_2019,False,0.9288185205596927,0.0,False
NZ_LMKQ01000001.1_1253,False,0.9992103829509869,0.0004,False
JAFAZD010000022.1_6,False,0.9797505924006953,0.0,False
JAGCPB010000106.1_24,False,0.7986466556779734,0.0,False
NZ_PVNS01000006.1_115,False,0.9553201036221911,0.0,False
JACOWJ010000045.1_33,False,0.9999864563005764,0.0006,True
NC_015499.1_368,False,0.8624099939273011,0.0004,False
NZ_CP016279.1_3571,False,0.9478531453894412,0.0002,False
PAYP01000043.1_36,False,0.971242442852565,0.0002,False
BMST01000009.1_38,False,0.942296102316008,0.0,False
DF820455.1_878,False,0.97286263485163,0.0002,False
JAAYNI010000077.1_10,False,0.9752900923907322,0.0,False
NZ_RXLO01000006.1_121,False,0.8813221132992105,0.0,False
CACXDF010000037.1_2,False,0.9348720374318529,0.0,False
DSSB01000411.1_7,False,0.9886351825670461,0.0,False
NZ_CAJFNR010000003.1_13,False,0.991285033973457,0.0006,True
JACCUF010000283.1_2,False,0.9997763752977262,0.0002,False
PLDF01000203.1_15,False,0.7346230589051791,0.0,False
CAIQVJ010000019.1_39,False,0.9431540458952742,0.0002,False
NZ_KB908324.1_2,False,0.998170703734928,0.0004,False
JACTNB010000013.1_77,False,0.9827028853948441,0.0002,False
JADGDI010000071.1_4,False,0.9999274951732229,0.0,False
CAIVDM010000070.1_8,False,0.8296174199705041,0.0002,False
JACRLM010000079.1_51,False,0.9077563783300463,0.0,False
JAFGBE010000102.1_13,False,0.9698690839164699,0.0002,False
CAJMJN010000019.1_27,False,0.9422586210948775,0.0,False
QZKU01000068.1_11,False,0.8962436019779648,0.0002,False
DSSU01000019.1_16,False,0.9834322043294991,0.0004,False
QCFI01000030.1_2,False,0.7538821896417107,0.0,False
NZ_JXCG01000003.1_51,False,0.6078771579769238,0.0,False
JACNFQ010000057.1_26,False,0.9992065626473026,0.0,False
DTOT01000008.1_57,False,0.9387130013836388,0.0,False
WVXK01000007.1_90,False,0.8969376247072092,0.0,False
JABFRY010000154.1_3,False,0.8660536132558341,0.0,False
VMFZ01000006.1_28,False,0.8659668604146786,0.0,False
CAIVGN010000059.1_15,False,0.9317476901223272,0.0,False
JAERTH010000014.1_9,False,0.9814831365615688,0.0,False
PMZC01000208.1_12,False,0.6325149648650993,0.0,False
CADCWE010000011.1_13,False,0.5541771493016396,0.0,False
JAFGIT010000057.1_8,False,0.9996593275098766,0.0002,False
NZ_JAFCMM010000001.1_1215,False,0.9892375745816988,0.001,True
NZ_KB899040.1_1380,False,0.5081981434891992,0.0,False
JAAYZI010000126.1_8,False,0.9716259566331191,0.0002,False
MGDH01000022.1_70,False,0.9984330492727791,0.0,False
NZ_CP060488.1_3365,False,0.8799340678407218,0.0,False
JADBKU010000048.1_23,False,0.9992915883668785,0.0002,False
JAGVWD010000042.1_10,False,0.9968296915284033,0.0,False
NZ_AP014612.1_1795,False,0.9913034525294673,0.0004,False
JABWCD010000005.1_284,False,0.8391602324976143,0.0002,False
QZKI01000083.1_7,False,0.9596617921468203,0.0,False
JAHJDR010000400.1_2,False,0.9539326820871966,0.0,False
MNYI01000060.1_6,False,0.9992834150963273,0.0,False
PWFS01000134.1_6,False,0.7328880020820682,0.0,False
JABMQX010000318.1_9,False,0.985860005027351,0.0002,False
JACRJN010000176.1_8,False,0.992618869964506,0.0002,False
SXND01000062.1_1,False,0.9503364764910689,0.0,False
DSCM01000020.1_22,False,0.953540557179968,0.0,False
NZ_FRCD01000015.1_125,False,0.9507582489727551,0.0,False
MGFH01000084.1_5,False,0.9259782737462372,0.0,False
QNVD01000029.1_6,False,0.7520603799774442,0.0,False
NZ_SJCO01000091.1_1,False,0.9645118574085992,0.0,False
JAEOSL010000150.1_2,False,0.9999131271878923,0.0,False
JAATVM010000256.1_7,False,0.8344755790752147,0.0,False
NIRF01000018.1_1,False,0.9959527620497477,0.0,False
DDWC01000201.1_9,False,0.9613339326436324,0.0002,False
JAFMIT010000025.1_2,False,0.9982598589204597,0.0,False
NZ_UTHA01000068.1_130,False,0.9996831767285822,0.0008,True
JAAYEQ010000001.1_3,False,0.9907690582815228,0.0,False
AWOA01000011.1_3,False,0.999707409644535,0.0004,False
CP002988.1_2226,False,0.9999827309178732,0.0002,False
JAATVM010000233.1_10,False,0.8608484427865013,0.0,False
SHYX01000005.1_108,False,0.9319656179287998,0.0,False
NBMB01000061.1_7,False,0.9644099500826543,0.0,False
JACPUC010000007.1_122,False,0.9999851294756334,0.0008,True
JACPUR010000038.1_87,False,0.9707799981910976,0.0,False
JACPTH010000091.1_1,False,0.9851156701464574,0.0,False
NZ_BNCD01000001.1_294,False,0.9673426899554152,0.0,False
CAADSM010000021.1_34,False,0.988012543638845,0.0002,False
JAHJSX010000179.1_7,False,0.9824559906087436,0.0,False
CAIJMQ010000052.1_1,False,0.752494144183222,0.0,False
PAYP01000074.1_40,False,0.786848269280819,0.0,False
NZ_JABFHO010000001.1_1743,False,0.9858270744596588,0.0008,True
WJOT01000040.1_32,False,0.8011624880714844,0.001,True
RFIY01000275.1_1,False,0.9916083153561334,0.0,False
JACPTH010000274.1_7,False,0.8386397154506811,0.0,False
NZ_VFPQ01000001.1_4190,False,0.9950265959890097,0.0,False
PLDF01000336.1_2,False,0.9921403902618185,0.0,False
DNCN01000127.1_12,False,0.8949423093606316,0.0002,False
DUMJ01000015.1_28,False,0.9056747924198993,0.0002,False
JAFANK010000143.1_13,False,0.9838506213870363,0.0002,False
SFNH01000174.1_1,False,0.9474386378167111,0.0002,False
SVSB01000002.1_10,False,0.9781652538481804,0.0002,False
PLYD01000219.1_4,False,0.9359073453077561,0.0,False
JAERTH010000107.1_15,False,0.8156502125444608,0.0,False
JAFGKM010000047.1_23,False,0.9672883106056204,0.0,False
JABWCD010000033.1_2,False,0.996002291350514,0.0002,False
NZ_FZMR01000011.1_35,False,0.9725700118422447,0.0,False
DDGC01000019.1_86,False,0.7635117550099766,0.0,False
NZ_CP016279.1_5137,False,0.9715255856178121,0.0002,False
JAFYIZ010000032.1_36,False,0.9457060247739505,0.0,False
CAIQVJ010000041.1_51,False,0.9885539917929599,0.0002,False
CAIVDM010000208.1_2,False,0.873948121800989,0.0,False
JACPAV010000018.1_70,False,0.9989226611638212,0.0002,False
NZ_BDAU01000001.1_36,False,0.9655212488437043,0.0004,False
PEWQ01000191.1_6,False,0.9914705183684537,0.0,False
NZ_CP007062.1_1880,False,0.39472542725774273,0.0,False
PEWQ01000077.1_6,False,0.6639194933634076,0.0,False
CACZFN010000004.1_37,False,0.9725491060711978,0.0,False
NZ_CP027570.1_1889,False,0.9982121047350507,0.001,True
JADGDI010000034.1_26,False,0.9768922038752257,0.0004,False
JAHDNF010000019.1_15,False,0.9732946904081164,0.0002,False
NZ_CP016279.1_4083,False,0.9986177239836506,0.0008,True
CADCCW010000015.1_16,False,0.9667281667488149,0.0002,False
CP002989.1_499,False,0.7800815476706862,0.0012,True
JAAYVF010000069.1_14,False,0.9502463608952793,0.0,False
DCAZ01000141.1_45,False,0.8610219484688123,0.0,False
CAJOEW010000010.1_54,False,0.982095014834599,0.0002,False
MWBZ01000001.1_100,False,0.8421098290969029,0.0,False
NZ_CP015423.1_3410,False,0.9999364283029888,0.0008,True
JACIXQ010000035.1_9,False,0.8330875336167259,0.0006,True
JAEEIL010000012.1_56,False,0.9647850547457049,0.0,False
NZ_NCSM01000018.1_92,False,0.9944839477945145,0.0002,False
LCRX01000002.1_5,False,0.9920107167953247,0.0,False
SXND01000015.1_22,False,0.9314603432004706,0.0,False
CP036261.1_5433,False,0.9654052333755515,0.0,False
JAFSDM010000001.1_26,False,0.9905183439277416,0.0004,False
CACZLA010000004.1_73,False,0.9942605627174471,0.0,False
JABWBZ010000184.1_2,False,0.9328913163575785,0.0002,False
DFGE01000022.1_86,False,0.8937277695844539,0.0,False
CP054183.1_1889,False,0.9508235257914025,0.0,False
NZ_BNCD01000003.1_421,False,0.9860123380463458,0.0,False
DCAZ01000034.1_18,False,0.9986934992606745,0.0002,False
JADJOY010000053.1_26,False,0.9958347283078417,0.0,False
NZ_SJCO01000002.1_45,False,0.9936886821400617,0.0,False
DHHE01000235.1_23,False,0.7164917151036696,0.0,False
JABFGF010000008.1_37,False,0.9895177314429007,0.0002,False
JACNFQ010000033.1_7,False,0.9646849057503527,0.0002,False
WJMB01000324.1_3,False,0.9051071297591333,0.0,False
JADBKU010000025.1_10,False,0.9931741087861408,0.0,False
JAFGKM010000030.1_15,False,0.9522161148530394,0.0002,False
DSNQ01000034.1_1,False,0.9995526485158842,0.0,False
JAEOSL010000034.1_5,False,0.9338376898493448,0.0004,False
JAHJDO010000089.1_35,False,0.9148076252627796,0.0002,False
SFEJ01000006.1_22,False,0.7639455192157543,0.0,False
NZ_AP018227.1_4076,False,0.9890084808575721,0.0,False
NZ_FQVN01000005.1_275,False,0.999980559783126,0.0,False
BMST01000004.1_66,False,0.992967234447574,0.0,False
NZ_CP021081.1_1316,False,0.9949520308033117,0.0004,False
JAAYNI010000030.1_19,False,0.9556540617429846,0.0,False
SLDX01000109.1_4,False,0.8873080593389433,0.0,False
JAFAZD010000107.1_7,False,0.999993831928992,0.0004,False
JAGORV010000007.1_20,False,0.8207686301726381,0.0,False
MHDQ01000217.1_4,False,0.9999766201966903,0.0004,False
JAAYKP010000022.1_10,False,0.9943212809879125,0.0004,False
NZ_JAGI01000002.1_2157,False,0.9294074621644406,0.0,False
JAFGND010000043.1_33,False,0.9171897536810328,0.0004,False
NZ_JADEKP010000001.1_1402,False,0.9998940948363207,0.0002,False
CAIVGN010000029.1_6,False,0.9720994131074874,0.0,False
JAABRV010000037.1_10,False,0.9999997721992043,0.0004,False
JAGOBX010000337.1_3,False,0.9999546247752856,0.0008,True
JAEEIL010000001.1_14,False,0.8867875422920101,0.0,False
NZ_LBMK01000002.1_1360,False,0.8922529712848096,0.0002,False
CACGSI010000002.1_11,False,0.8435846273965473,0.0,False
DLYX01000112.1_2,False,0.9885929573256054,0.0,False
NZ_UTHA01000050.1_105,False,0.9986666274697443,0.0008,True
JADJYS010000004.1_192,False,0.9930394160418471,0.0002,False
VBOW01000022.1_21,False,0.9461974447026243,0.0,False
DIVR01000020.1_23,False,0.999190979022979,0.0008,True
PMWA01000125.1_4,False,0.9482854575862142,0.0,False
CP036261.1_2842,False,0.996293277024796,0.0004,False
JAGCDY010000052.1_8,False,0.9428203983990622,0.0004,False
DCAZ01000118.1_1,False,0.9995344046421786,0.0,False
NVVD01000018.1_18,False,0.937915620093496,0.0002,False
NZ_BDAU01000006.1_134,False,0.9929439236822891,0.0,False
QMNL01000145.1_3,False,0.6723345189554958,0.0,False
QHSL01000018.1_5,False,0.8246725080246378,0.0,False
NZ_CP060488.1_2668,False,0.9732138678381791,0.0,False
JAAOXU010000035.1_4,False,0.6794482519302507,0.0,False
JAFYIM010000222.1_2,False,0.8504381018478355,0.0,False
NZ_AFXQ01000001.1_132,False,0.9971524177081144,0.0,False
QGUP01000242.1_4,False,0.989186323348531,0.0002,False
DDYN01000057.1_53,False,0.9883001663542951,0.0,False
CAISUK010000452.1_5,False,0.9296260832149954,0.0,False
WYBT01000021.1_159,False,0.8813221132992105,0.0,False
JAFGWL010000036.1_19,False,0.9573331205249954,0.0002,False
DREG01000212.1_1,False,0.973958514329078,0.0,False
JAFGGD010000059.1_55,False,0.9980534821136199,0.0006,True
CAAEXI010000002.1_164,False,0.9954614468634148,0.001,True
MFAF01000140.1_12,False,0.9817462664453648,0.0,False
DLGL01000123.1_33,False,0.8959833434544981,0.0,False
JADGAT010000127.1_8,False,0.9885500073480817,0.0002,False
MWBZ01000029.1_16,False,0.995663754005015,0.0002,False
JACMRP010000369.1_5,False,0.9990925192602363,0.0002,False
NZ_CP069127.1_5695,False,0.9981566490191627,0.0006,True
NZ_FQTT01000016.1_24,False,0.9768446311756629,0.0,False
PAQS01000022.1_23,False,0.6274833000780775,0.0,False
NZ_FKIP01000784.1_10,False,0.8670946473497007,0.0,False
WYBT01000063.1_48,False,0.881061854775744,0.0002,False
MGPE01000004.1_14,False,0.9087459981598948,0.0,False
NZ_CP029480.1_2794,False,0.9278759009981236,0.0002,False
PLOF01000074.1_1,False,0.9582656605542615,0.0,False
SXND01000082.1_14,False,0.9896344496756732,0.0004,False
JAHJSD010000024.1_17,False,0.9805294578453022,0.0,False
DTCJ01000050.1_1,False,0.9905098543891176,0.0,False
CP002988.1_2006,False,0.9874859305199769,0.0002,False
MGRR01000040.1_15,False,0.9293270921926541,0.0,False
NZ_JACJQY010000045.1_2,False,0.9181777734138497,0.0,False
PDQT01000061.1_2,False,0.9199325134224116,0.0,False
JAHJSX010000144.1_5,False,0.9127856609320089,0.0,False
DSSU01000291.1_10,False,0.9994484724832988,0.0002,False
NZ_CP015423.1_3212,False,0.9417713115069172,0.0002,False
JAAYZI010000142.1_6,False,0.968337852369763,0.0,False
QNDR01000082.1_7,False,0.5601630953413724,0.0,False
JAAYZI010000259.1_1,False,0.9021676796930578,0.0,False
CADBLV010000210.1_3,False,0.9996844767902097,0.0006,True
QZKI01000097.1_1,False,0.9173465988641283,0.0002,False
JAEEIL010000027.1_4,False,0.9540723969591115,0.0,False
JAFGND010000071.1_100,False,0.884878979786588,0.0,False
LJUI01000140.1_4,False,0.9601281903531976,0.0004,False
NZ_RXLO01000001.1_544,False,0.9989523692371491,0.0002,False
NZ_JPST01000033.1_22,False,0.8773314826060553,0.0,False
PLDF01000276.1_46,False,0.9914979643066939,0.0004,False
DSSB01000063.1_5,False,0.9708752288026187,0.0,False
WJMB01000032.1_2,False,0.5008241519909777,0.0,False
RFFU01000011.1_26,False,0.9416360399800805,0.0002,False
JACTNB010000012.1_16,False,0.9762324651754092,0.0002,False
JAAZOE010000501.1_1,False,0.8815823718226772,0.0,False
JACTNB010000021.1_163,False,0.997435846352182,0.0002,False
NZ_SJCO01000017.1_39,False,0.9890536495338859,0.0002,False
NZWP01000022.1_12,False,0.9898809651651561,0.0004,False
QLUP01000080.1_4,False,0.5152251236227986,0.0,False
JABIXH010000210.1_3,False,0.9706229251564535,0.0,False
NVVD01000024.1_23,False,0.9889317655741695,0.0,False
JAGWYZ010000175.1_7,False,0.9717565646199529,0.0,False
DIFC01000075.1_24,False,0.9899987107787607,0.001,True
CAIVGN010000037.1_1,False,0.92631486731129,0.0,False
CACKFQ010000002.1_84,False,0.823110956883838,0.0,False
CAJQMW010000120.1_4,False,0.8734276047540557,0.0,False
DSUT01000020.1_13,False,0.8099245250281947,0.0,False
JADJYS010000008.1_7,False,0.9668674076556417,0.0,False
NZ_CP021082.1_392,False,0.9977039085165014,0.0,False
DJVC01000059.1_2,False,0.9812650063505677,0.0002,False
JAFMIT010000034.1_10,False,0.9641368992455778,0.0,False
RFHX01000092.1_1,False,0.9734973663640071,0.0004,False
NZ_JABASS010000001.1_221,False,0.9965875331272597,0.0004,False
PDQT01000087.1_1,False,0.9001651009303432,0.0,False
NZ_LT985326.1_48,False,0.8870478008154767,0.0,False
JAGACY010000394.1_3,False,0.9975330458916195,0.0002,False
SVSB01000013.1_56,False,0.9773617445351873,0.0002,False
JACPAV010000028.1_56,False,0.9938106925351944,0.0,False
NZ_LMKQ01000002.1_372,False,0.8592868916457014,0.0,False
WJMB01000159.1_4,False,0.9148077806477747,0.0002,False
QGUP01000579.1_1,False,0.9986510488178811,0.0004,False
JADJOY010000022.1_45,False,0.8656198490500564,0.0,False
NZ_AWRU01000001.1_46,False,0.9992236606005674,0.0002,False
NZ_FKIP01000780.1_1,False,0.980609851738988,0.0002,False
WAQS01000004.1_11,False,0.9919117116469383,0.0,False
NZ_LT985323.1_187,False,0.9998826512434836,0.0,False
NYZA01000226.1_2,False,0.9428794027090915,0.0002,False
MFGS01000033.1_4,False,0.9985597130842396,0.0006,True
CAIQVJ010000130.1_26,False,0.7180532662444695,0.0,False
NZ_JXCG01000003.1_88,False,0.9848676957220891,0.0002,False
JAGXTL010000065.1_6,False,0.6810098030710505,0.0002,False
JACTNB010000036.1_77,False,0.9929877790981592,0.0,False
SHYX01000005.1_14,False,0.9507862021207452,0.0,False
NZ_JADWYU010000154.1_28,False,0.9907223321857607,0.0002,False
NZ_UTHA01000113.1_4,False,0.999690033671017,0.0,False
JAHIZU010000077.1_1,False,0.8978051531187646,0.0,False
JABIXH010000010.1_4,False,0.9339090727816,0.0,False
QCTB01000009.1_13,False,0.8480090222954801,0.0002,False
BMST01000008.1_371,False,0.9985346430804791,0.0004,False
MGFH01000237.1_11,False,0.8883490934328099,0.0,False
NZ_JH815593.1_518,False,0.9593031776186255,0.0,False
SBHG01000086.1_19,False,0.9651734000268506,0.0,False
SLGR01000180.1_8,False,0.9731350640329013,0.0,False
PWOD01000064.1_18,False,0.6247939620022556,0.0,False
PAQS01000048.1_65,False,0.8182527977791273,0.0,False
CAIQVJ010000050.1_18,False,0.5343975015181747,0.0,False
JAAYAK010000127.1_2,False,0.9564717373722414,0.0002,False
CAIQVJ010000101.1_5,False,0.9992330689981859,0.0008,True
QIFF01000332.1_1,False,0.719875075908736,0.0,False
NC_018649.1_351,False,0.8984124230068534,0.0002,False
PMZC01000165.1_11,False,0.9489593322543257,0.0002,False
NZ_LR216287.1_2658,False,0.994975441866297,0.0,False
JWIH01000010.1_194,False,0.9813390403896546,0.0004,False
JAFGIT010000101.1_2,False,0.9548830772985772,0.0,False
JACRMA010000067.1_2,False,0.999900795009704,0.0002,False
SYBY01000327.1_11,False,0.9967322443406073,0.0004,False
WUAI01000011.1_35,False,0.9982555902418034,0.0004,False
CP002989.1_578,False,0.7329747549232237,0.0,False
JACIXQ010000017.1_21,False,0.9604551376302547,0.001,True
NZ_FRCD01000006.1_8,False,0.9837852711092667,0.0002,False
JAGOBX010000530.1_1,False,0.9739706745089491,0.0,False
CAIQVJ010000022.1_2,False,0.8962436019779648,0.0,False
NZ_CP015455.1_2375,False,0.964743648255285,0.0,False
DCHV01000034.1_11,False,0.8156502125444608,0.0002,False
NZ_NCSM01000011.1_246,False,0.9959587481718533,0.0,False
JACMRP010000163.1_1,False,0.9999947436666622,0.0004,False
QIFF01000058.1_5,False,0.7524073913420665,0.0,False
NZ_LR216287.1_902,False,0.8109655591220613,0.0,False
CAIVGN010000245.1_6,False,0.8796738093172551,0.0,False
JAGWYZ010000130.1_7,False,0.9942309540047374,0.0004,False
NC_022792.1_1217,False,0.9918520890468012,0.0004,False
JAFGIQ010000302.1_4,False,0.806020647176195,0.0,False
NZ_KB290702.1_32,False,0.9940647974759056,0.0,False
CAIQVJ010000064.1_78,False,0.9615135256977125,0.0,False
JACMRP010000088.1_5,False,0.9883558448934765,0.0,False
NZ_AYYI01000030.1_3,False,0.9991536228414516,0.001,True
JAAYCF010000208.1_30,False,0.9749972571229524,0.0,False
JABIXH010000040.1_1,False,0.949410970474113,0.0,False
JACIXS010000221.1_1,False,0.8292704086058819,0.0,False
